file,shoreline_id,num_points,path
mombasa_2004_RGB_0000_0512_fake_B.png,3,76,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_3.txt
mombasa_2004_RGB_0000_0512_fake_B.png,4,182,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_4.txt
mombasa_2004_RGB_0000_0512_fake_B.png,5,20,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_5.txt
mombasa_2004_RGB_0000_0512_fake_B.png,6,18,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_6.txt
mombasa_2004_RGB_0000_0512_fake_B.png,7,19,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_7.txt
mombasa_2004_RGB_0000_0512_fake_B.png,8,23,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_8.txt
mombasa_2004_RGB_0000_0512_fake_B.png,9,21,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_9.txt
mombasa_2004_RGB_0000_0512_fake_B.png,10,485,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0512_shoreline_10.txt
mombasa_2004_RGB_0000_0768_fake_B.png,0,167,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_0768_shoreline_0.txt
mombasa_2004_RGB_0000_1024_fake_B.png,0,14,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_0.txt
mombasa_2004_RGB_0000_1024_fake_B.png,1,25,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_1.txt
mombasa_2004_RGB_0000_1024_fake_B.png,2,247,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_2.txt
mombasa_2004_RGB_0000_1024_fake_B.png,3,221,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_3.txt
mombasa_2004_RGB_0000_1024_fake_B.png,4,75,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_4.txt
mombasa_2004_RGB_0000_1024_fake_B.png,5,16,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_5.txt
mombasa_2004_RGB_0000_1024_fake_B.png,6,96,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_6.txt
mombasa_2004_RGB_0000_1024_fake_B.png,7,21,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_7.txt
mombasa_2004_RGB_0000_1024_fake_B.png,8,34,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_8.txt
mombasa_2004_RGB_0000_1024_fake_B.png,9,26,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_9.txt
mombasa_2004_RGB_0000_1024_fake_B.png,10,26,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_10.txt
mombasa_2004_RGB_0000_1024_fake_B.png,11,14,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_11.txt
mombasa_2004_RGB_0000_1024_fake_B.png,12,84,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_12.txt
mombasa_2004_RGB_0000_1024_fake_B.png,13,120,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_13.txt
mombasa_2004_RGB_0000_1024_fake_B.png,14,19,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_14.txt
mombasa_2004_RGB_0000_1024_fake_B.png,15,107,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_15.txt
mombasa_2004_RGB_0000_1024_fake_B.png,16,66,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_16.txt
mombasa_2004_RGB_0000_1024_fake_B.png,17,15,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_17.txt
mombasa_2004_RGB_0000_1024_fake_B.png,18,21,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_18.txt
mombasa_2004_RGB_0000_1024_fake_B.png,19,82,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_19.txt
mombasa_2004_RGB_0000_1024_fake_B.png,20,286,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0000_1024_shoreline_20.txt
mombasa_2004_RGB_0256_0000_fake_B.png,0,33,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0000_shoreline_0.txt
mombasa_2004_RGB_0256_0000_fake_B.png,1,49,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0000_shoreline_1.txt
mombasa_2004_RGB_0256_0000_fake_B.png,2,12,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0000_shoreline_2.txt
mombasa_2004_RGB_0256_0000_fake_B.png,3,72,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0000_shoreline_3.txt
mombasa_2004_RGB_0256_0000_fake_B.png,4,749,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0000_shoreline_4.txt
mombasa_2004_RGB_0256_0256_fake_B.png,0,26,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_0.txt
mombasa_2004_RGB_0256_0256_fake_B.png,1,88,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_1.txt
mombasa_2004_RGB_0256_0256_fake_B.png,2,44,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_2.txt
mombasa_2004_RGB_0256_0256_fake_B.png,3,31,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_3.txt
mombasa_2004_RGB_0256_0256_fake_B.png,4,294,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_4.txt
mombasa_2004_RGB_0256_0256_fake_B.png,5,31,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_5.txt
mombasa_2004_RGB_0256_0256_fake_B.png,6,33,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_6.txt
mombasa_2004_RGB_0256_0256_fake_B.png,7,325,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_7.txt
mombasa_2004_RGB_0256_0256_fake_B.png,8,70,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0256_shoreline_8.txt
mombasa_2004_RGB_0256_0512_fake_B.png,0,27,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_0.txt
mombasa_2004_RGB_0256_0512_fake_B.png,1,32,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_1.txt
mombasa_2004_RGB_0256_0512_fake_B.png,2,18,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_2.txt
mombasa_2004_RGB_0256_0512_fake_B.png,3,38,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_3.txt
mombasa_2004_RGB_0256_0512_fake_B.png,4,40,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_4.txt
mombasa_2004_RGB_0256_0512_fake_B.png,5,17,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_5.txt
mombasa_2004_RGB_0256_0512_fake_B.png,6,60,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_6.txt
mombasa_2004_RGB_0256_0512_fake_B.png,7,53,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_7.txt
mombasa_2004_RGB_0256_0512_fake_B.png,8,214,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_8.txt
mombasa_2004_RGB_0256_0512_fake_B.png,9,22,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_9.txt
mombasa_2004_RGB_0256_0512_fake_B.png,10,63,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_10.txt
mombasa_2004_RGB_0256_0512_fake_B.png,11,30,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_11.txt
mombasa_2004_RGB_0256_0512_fake_B.png,12,39,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_12.txt
mombasa_2004_RGB_0256_0512_fake_B.png,13,11,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_13.txt
mombasa_2004_RGB_0256_0512_fake_B.png,14,64,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_14.txt
mombasa_2004_RGB_0256_0512_fake_B.png,15,17,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_15.txt
mombasa_2004_RGB_0256_0512_fake_B.png,16,45,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_16.txt
mombasa_2004_RGB_0256_0512_fake_B.png,17,30,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_17.txt
mombasa_2004_RGB_0256_0512_fake_B.png,18,14,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_18.txt
mombasa_2004_RGB_0256_0512_fake_B.png,19,68,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_19.txt
mombasa_2004_RGB_0256_0512_fake_B.png,20,132,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_20.txt
mombasa_2004_RGB_0256_0512_fake_B.png,21,17,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_21.txt
mombasa_2004_RGB_0256_0512_fake_B.png,22,60,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0512_shoreline_22.txt
mombasa_2004_RGB_0256_0768_fake_B.png,0,178,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_0768_shoreline_0.txt
mombasa_2004_RGB_0256_1024_fake_B.png,0,23,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_0.txt
mombasa_2004_RGB_0256_1024_fake_B.png,1,15,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_1.txt
mombasa_2004_RGB_0256_1024_fake_B.png,2,142,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_2.txt
mombasa_2004_RGB_0256_1024_fake_B.png,3,21,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_3.txt
mombasa_2004_RGB_0256_1024_fake_B.png,4,28,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_4.txt
mombasa_2004_RGB_0256_1024_fake_B.png,5,46,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_5.txt
mombasa_2004_RGB_0256_1024_fake_B.png,6,142,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_6.txt
mombasa_2004_RGB_0256_1024_fake_B.png,7,86,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_7.txt
mombasa_2004_RGB_0256_1024_fake_B.png,8,91,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_8.txt
mombasa_2004_RGB_0256_1024_fake_B.png,9,68,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_9.txt
mombasa_2004_RGB_0256_1024_fake_B.png,10,25,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_10.txt
mombasa_2004_RGB_0256_1024_fake_B.png,11,77,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_11.txt
mombasa_2004_RGB_0256_1024_fake_B.png,12,34,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_12.txt
mombasa_2004_RGB_0256_1024_fake_B.png,13,15,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_13.txt
mombasa_2004_RGB_0256_1024_fake_B.png,14,36,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_14.txt
mombasa_2004_RGB_0256_1024_fake_B.png,15,55,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_15.txt
mombasa_2004_RGB_0256_1024_fake_B.png,16,63,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_16.txt
mombasa_2004_RGB_0256_1024_fake_B.png,17,30,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0256_1024_shoreline_17.txt
mombasa_2004_RGB_0512_0000_fake_B.png,0,16,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_0.txt
mombasa_2004_RGB_0512_0000_fake_B.png,1,76,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_1.txt
mombasa_2004_RGB_0512_0000_fake_B.png,2,33,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_2.txt
mombasa_2004_RGB_0512_0000_fake_B.png,3,49,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_3.txt
mombasa_2004_RGB_0512_0000_fake_B.png,4,51,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_4.txt
mombasa_2004_RGB_0512_0000_fake_B.png,5,183,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_5.txt
mombasa_2004_RGB_0512_0000_fake_B.png,6,355,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_6.txt
mombasa_2004_RGB_0512_0000_fake_B.png,7,52,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_7.txt
mombasa_2004_RGB_0512_0000_fake_B.png,8,90,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0000_shoreline_8.txt
mombasa_2004_RGB_0512_0256_fake_B.png,0,14,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_0.txt
mombasa_2004_RGB_0512_0256_fake_B.png,1,254,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_1.txt
mombasa_2004_RGB_0512_0256_fake_B.png,2,18,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_2.txt
mombasa_2004_RGB_0512_0256_fake_B.png,3,18,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_3.txt
mombasa_2004_RGB_0512_0256_fake_B.png,4,31,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_4.txt
mombasa_2004_RGB_0512_0256_fake_B.png,5,200,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_5.txt
mombasa_2004_RGB_0512_0256_fake_B.png,6,290,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0256_shoreline_6.txt
mombasa_2004_RGB_0512_0512_fake_B.png,0,438,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0512_shoreline_0.txt
mombasa_2004_RGB_0512_0768_fake_B.png,0,20,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_0.txt
mombasa_2004_RGB_0512_0768_fake_B.png,1,43,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_1.txt
mombasa_2004_RGB_0512_0768_fake_B.png,2,23,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_2.txt
mombasa_2004_RGB_0512_0768_fake_B.png,3,13,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_3.txt
mombasa_2004_RGB_0512_0768_fake_B.png,4,24,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_4.txt
mombasa_2004_RGB_0512_0768_fake_B.png,5,72,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_5.txt
mombasa_2004_RGB_0512_0768_fake_B.png,6,57,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_6.txt
mombasa_2004_RGB_0512_0768_fake_B.png,7,75,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_7.txt
mombasa_2004_RGB_0512_0768_fake_B.png,8,67,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_8.txt
mombasa_2004_RGB_0512_0768_fake_B.png,9,19,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_9.txt
mombasa_2004_RGB_0512_0768_fake_B.png,10,33,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_10.txt
mombasa_2004_RGB_0512_0768_fake_B.png,11,268,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_0768_shoreline_11.txt
mombasa_2004_RGB_0512_1024_fake_B.png,0,34,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_1024_shoreline_0.txt
mombasa_2004_RGB_0512_1024_fake_B.png,1,26,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_1024_shoreline_1.txt
mombasa_2004_RGB_0512_1024_fake_B.png,2,12,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_1024_shoreline_2.txt
mombasa_2004_RGB_0512_1024_fake_B.png,3,11,C:\Users\Wakine\Pictures\project wd\Shoreline_Extraction_GAN-main\model_outputs\processed\Mombasa_2004\shorelines\mombasa_2004_RGB_0512_1024_shoreline_3.txt
